@RELATION knndiffparam
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {amlo,not_amlo,music}

@DATA
0.022400,0.043869,3.056288,0.077999,0.139514,0.093929,0.009314,0.028966,-23.006855,2.430964,-0.196617,0.435930,0.124440,0.262936,0.185312,0.331198,0.155767,0.038758,-0.002492,0.110132,0.006031,0.010503,0.008098,0.080188,0.007406,0.022612,0.007216,0.069562,0.003458,0.003859,0.014234,0.050322,0.003339,0.034452,0.007168,0.022779,0.146995,0.020113,0.032585,0.060878,0.004399,0.011427,0.728998,0.370686,0.334341,0.418141,0.243211,0.221185,0.217166,0.225619,0.189542,0.184416,0.176587,0.172160,0.147956,0.009482,0.012057,0.042941,0.006738,0.016331,0.010632,0.048993,0.007722,0.004234,0.014629,0.034993,0.004631,0.011570,amlo
0.029533,0.042276,3.050001,0.084302,0.134915,0.168823,0.009057,0.039673,-23.008574,2.022603,-0.117825,0.447854,0.066292,0.324401,0.251597,0.408985,0.142053,0.049705,0.017382,0.071475,-0.009421,0.007494,0.007577,0.087092,0.009353,0.019095,0.004106,0.073953,0.001669,0.003290,0.010050,0.049130,0.003010,0.035903,0.012024,0.029574,0.159408,0.022422,0.030588,0.134413,0.004922,0.020853,0.756928,0.319253,0.318267,0.472535,0.337702,0.227683,0.226249,0.214628,0.185601,0.212880,0.197919,0.187783,0.218903,0.007186,0.012878,0.046925,0.010141,0.015378,0.004780,0.052847,0.002518,0.003315,0.010088,0.034604,0.003778,0.012175,amlo
0.035812,0.020656,3.131428,0.088479,0.118251,0.309008,0.017627,0.051797,-31.847742,1.289955,-0.499278,-0.256420,0.180679,0.182009,-0.170306,-0.017561,-0.038534,-0.191572,-0.149950,-0.200600,-0.066445,0.010864,0.005203,0.017923,0.021799,0.061157,0.003753,0.027974,0.004977,0.005938,0.007602,0.009929,0.003052,0.030908,0.026284,0.024169,0.255808,0.034508,0.033262,0.185096,0.036294,0.050587,3.496043,0.748879,0.609594,0.414179,0.314652,0.291016,0.260503,0.247580,0.243237,0.196600,0.259172,0.299125,0.264997,0.018496,0.008620,0.017601,0.029097,0.035359,0.006910,0.036227,0.008030,0.008658,0.009917,0.013318,0.004190,0.012089,not_amlo
0.053371,0.005376,3.044786,0.123541,0.163204,0.384882,0.009809,0.076189,-27.818875,1.823965,-0.237255,-0.345246,-0.073068,0.395278,-0.091581,-0.097787,-0.013813,-0.198257,-0.099011,-0.105751,-0.207414,0.012867,0.006899,0.027084,0.021338,0.016848,0.013404,0.052723,0.007788,0.013471,0.014501,0.017827,0.004212,0.024784,0.028840,0.007283,0.268172,0.030242,0.027420,0.312432,0.007136,0.057482,2.044661,0.770629,0.604335,0.491490,0.306048,0.288958,0.319370,0.303730,0.284932,0.254245,0.290014,0.327710,0.329657,0.012686,0.008915,0.021350,0.026186,0.015387,0.021728,0.047971,0.012476,0.022180,0.015046,0.018671,0.004234,0.010759,not_amlo
0.036747,0.020552,3.091350,0.099520,0.150903,0.187864,0.013978,0.056080,-25.221999,2.302358,-0.831906,-0.035733,0.027546,0.251776,0.099462,-0.112500,0.125919,-0.179837,-0.140026,-0.223693,-0.136070,0.015920,0.006358,0.025062,0.023500,0.023086,0.012272,0.031361,0.005244,0.010569,0.011045,0.025799,0.007765,0.024870,0.019097,0.021635,0.276720,0.026234,0.027812,0.223929,0.008238,0.043597,1.671187,0.753599,0.777572,0.510698,0.384967,0.262032,0.308244,0.311691,0.251242,0.297076,0.255450,0.269695,0.334324,0.023401,0.011004,0.025067,0.034033,0.034424,0.017729,0.039445,0.010615,0.020108,0.011482,0.027265,0.009614,0.013428,not_amlo
0.040572,0.030325,3.123439,0.112777,0.164734,0.253043,0.011191,0.057260,-24.210831,2.624582,-0.197888,-0.338543,-0.069194,0.336164,-0.005828,0.084260,0.071007,-0.080556,-0.099710,-0.085257,-0.286788,0.031319,0.010618,0.027730,0.012666,0.022408,0.013460,0.056734,0.003240,0.004500,0.013399,0.027192,0.015921,0.029260,0.028491,0.023872,0.204084,0.036678,0.028835,0.270344,0.007102,0.061472,1.178850,0.592008,0.486348,0.472047,0.233690,0.299756,0.236487,0.283895,0.245840,0.251464,0.255339,0.276531,0.255882,0.034493,0.018052,0.028610,0.015824,0.026166,0.024422,0.043066,0.004010,0.004925,0.014720,0.026106,0.023872,0.011282,not_amlo
0.038652,0.031383,3.127965,0.108807,0.159495,0.287014,0.012449,0.061361,-24.579504,2.349656,-0.162706,-0.632678,-0.022520,0.262911,0.083871,-0.059868,0.101778,-0.108248,-0.009951,-0.223452,-0.426787,0.044937,0.010550,0.021074,0.007976,0.007870,0.011822,0.043557,0.018273,0.004646,0.013541,0.024327,0.013331,0.029204,0.022780,0.033606,0.233066,0.028123,0.027205,0.273722,0.007063,0.055450,1.485570,0.642539,0.697559,0.542823,0.296037,0.386575,0.264812,0.295068,0.262194,0.213919,0.244678,0.274929,0.275436,0.049563,0.016770,0.022759,0.009697,0.008878,0.020492,0.044487,0.031938,0.008158,0.021364,0.027085,0.018065,0.012665,not_amlo
0.046851,0.022977,3.127078,0.114179,0.154206,0.372688,0.011713,0.071098,-25.073532,2.151453,0.027053,-0.860049,-0.047080,0.179998,0.135587,-0.017148,0.122221,-0.156795,-0.161941,-0.372644,-0.365096,0.023976,0.014002,0.033977,0.023136,0.008618,0.005709,0.029627,0.005611,0.005806,0.009809,0.021256,0.014951,0.025622,0.026852,0.019470,0.203454,0.029931,0.024284,0.257454,0.008058,0.067367,1.527440,0.677985,0.587715,0.552068,0.313023,0.353128,0.357675,0.324031,0.243882,0.224420,0.309312,0.347860,0.308410,0.030801,0.024204,0.030770,0.024205,0.010463,0.006953,0.036325,0.010787,0.008908,0.009349,0.023729,0.026168,0.010988,not_amlo
0.064773,0.017208,3.062288,0.125256,0.158322,0.392650,0.016414,0.091044,-26.563170,1.716460,-0.903740,-0.388339,0.107567,0.180819,-0.252145,-0.088351,-0.123157,-0.052569,-0.141724,-0.119482,-0.102946,0.009090,0.007856,0.018774,0.012846,0.017199,0.009019,0.026168,0.009047,0.014897,0.011193,0.016174,0.007658,0.020826,0.056381,0.024393,0.296235,0.050546,0.028420,0.470074,0.011179,0.085758,2.218655,0.930964,0.793996,0.574930,0.391777,0.403515,0.338206,0.345160,0.377949,0.429079,0.418030,0.377413,0.356625,0.013448,0.013284,0.024572,0.020941,0.024748,0.014107,0.035790,0.018128,0.027275,0.015842,0.022640,0.013333,0.012231,not_amlo
0.046193,0.017315,3.080459,0.110404,0.156725,0.269462,0.014186,0.070681,-25.965979,2.083796,-0.647189,-0.245428,-0.154713,0.313693,-0.108653,-0.031711,0.124463,-0.142605,-0.073065,-0.156504,-0.091569,0.022369,0.008882,0.028897,0.013599,0.017583,0.013418,0.038497,0.008524,0.006548,0.012854,0.019880,0.008038,0.026988,0.030285,0.018715,0.256994,0.035765,0.028750,0.306491,0.008540,0.056530,1.623256,0.793194,0.613568,0.516043,0.352347,0.404598,0.314061,0.337073,0.438273,0.318751,0.328996,0.316670,0.340004,0.030164,0.015203,0.030740,0.018136,0.021721,0.019484,0.035439,0.020026,0.011935,0.018114,0.022749,0.009790,0.013068,not_amlo
0.035948,0.009179,3.075479,0.107217,0.160732,0.218036,0.011995,0.048693,-26.801245,2.426832,-0.043380,-0.301651,-0.119148,0.381935,0.002036,0.081407,-0.021021,-0.069343,-0.131026,-0.096910,-0.164439,0.024528,0.006639,0.036596,0.012184,0.020082,0.014475,0.058779,0.005973,0.007268,0.013425,0.030597,0.008321,0.027400,0.023205,0.011822,0.253248,0.031074,0.030226,0.196878,0.007056,0.050409,1.501018,0.586598,0.441126,0.468153,0.226180,0.278953,0.228352,0.269740,0.237399,0.225086,0.255813,0.265947,0.267433,0.030255,0.010395,0.029765,0.011434,0.019113,0.020361,0.045165,0.013470,0.011672,0.011157,0.025337,0.008418,0.010770,not_amlo
0.043489,0.011494,3.080583,0.112232,0.158647,0.259927,0.012060,0.059256,-26.074006,2.566334,-0.342292,-0.214182,-0.080015,0.270869,0.042408,0.042443,0.079210,0.001710,-0.158011,-0.123716,-0.172510,0.026605,0.006037,0.029971,0.015123,0.013450,0.008882,0.045862,0.003675,0.007386,0.020366,0.031714,0.009535,0.025014,0.034872,0.018748,0.204225,0.041963,0.031677,0.321636,0.007755,0.062289,1.632592,0.606805,0.601057,0.542134,0.321201,0.330274,0.284197,0.243320,0.272712,0.249249,0.235698,0.310182,0.279972,0.036557,0.008347,0.028630,0.018668,0.015184,0.013126,0.043313,0.005724,0.008392,0.018573,0.031259,0.015136,0.010706,not_amlo
0.047627,0.011308,3.112323,0.120224,0.165484,0.373163,0.011341,0.076098,-26.383142,2.123024,-0.252427,-0.336707,-0.086485,0.223329,-0.017691,-0.129743,0.012353,-0.151333,-0.186842,-0.148409,-0.079806,0.016945,0.003411,0.020916,0.028963,0.019631,0.015759,0.050083,0.006295,0.006887,0.015442,0.022887,0.009016,0.030647,0.035515,0.011455,0.238068,0.035222,0.025006,0.387550,0.007010,0.072083,1.633093,0.675484,0.572176,0.500061,0.309112,0.259193,0.327701,0.312049,0.305477,0.351430,0.288878,0.353828,0.305523,0.024965,0.004156,0.017283,0.030446,0.023942,0.027410,0.057063,0.015040,0.011540,0.018213,0.026053,0.015107,0.015711,not_amlo
0.055073,0.005474,3.059643,0.121847,0.160823,0.366829,0.011116,0.088748,-27.234816,2.163182,-0.359844,-0.462832,-0.010645,0.272176,0.097573,0.048573,0.011641,-0.093577,-0.167448,-0.250882,-0.248541,0.021741,0.008972,0.029286,0.020090,0.014599,0.006531,0.046615,0.007483,0.006402,0.013173,0.020303,0.010836,0.024038,0.052483,0.007595,0.313174,0.054514,0.031736,0.441473,0.006421,0.110514,1.906839,0.750801,0.709517,0.610337,0.313094,0.333508,0.280679,0.233538,0.267223,0.240954,0.256632,0.279899,0.253481,0.025401,0.013220,0.023472,0.018586,0.017125,0.006906,0.046089,0.014135,0.009764,0.015789,0.019965,0.013693,0.009656,not_amlo
0.035154,0.026664,2.992102,0.105628,0.163792,0.183879,0.017503,0.045163,-24.954406,2.493893,-0.470663,-0.590631,-0.057631,0.371010,0.080911,-0.011812,-0.192237,-0.278040,-0.193766,-0.057449,0.035138,0.012705,0.004400,0.024046,0.032426,0.025954,0.017822,0.039624,0.008278,0.007061,0.012331,0.015332,0.005161,0.027364,0.018865,0.027590,0.316048,0.027770,0.029184,0.207051,0.011875,0.037776,1.450984,0.661290,0.641041,0.455935,0.342821,0.273397,0.261341,0.388451,0.357615,0.311305,0.374543,0.394737,0.260150,0.015825,0.006930,0.024214,0.042702,0.027735,0.028789,0.046562,0.019166,0.010988,0.016460,0.017749,0.008320,0.012444,not_amlo
0.041221,0.016330,3.039681,0.112792,0.160318,0.316654,0.011727,0.061597,-25.881365,2.325641,-0.006500,-0.551835,-0.025849,0.254798,0.102629,0.090699,0.036641,-0.187189,-0.256886,-0.225053,-0.085904,0.013500,0.009274,0.043960,0.027105,0.021160,0.007405,0.053934,0.003640,0.005033,0.011491,0.017679,0.003409,0.027846,0.029209,0.018461,0.305367,0.032042,0.028594,0.273133,0.006887,0.056959,1.728765,0.758335,0.429330,0.635138,0.271321,0.323482,0.255728,0.243175,0.257903,0.253870,0.271679,0.405161,0.316942,0.015241,0.014566,0.036003,0.033961,0.019533,0.010790,0.056957,0.006523,0.007793,0.014896,0.017742,0.003147,0.012112,not_amlo
0.037781,0.022708,3.059621,0.109153,0.158615,0.261568,0.013771,0.054392,-25.452568,2.421944,-0.257220,-0.556703,-0.029199,0.209977,0.175633,-0.076482,-0.132153,-0.211880,-0.204291,-0.128402,-0.050537,0.018472,0.006642,0.029774,0.039456,0.019043,0.013185,0.046249,0.007168,0.004430,0.011707,0.021078,0.008557,0.028770,0.026098,0.030115,0.244207,0.031680,0.028668,0.276940,0.009440,0.058053,1.689242,0.627803,0.664733,0.579458,0.264576,0.325154,0.335713,0.288469,0.291920,0.285068,0.311970,0.327522,0.300565,0.022403,0.010404,0.027001,0.051382,0.018805,0.021375,0.044980,0.015418,0.005266,0.015182,0.022340,0.013915,0.013045,not_amlo
0.050113,0.002839,3.013788,0.119628,0.161521,0.330333,0.012632,0.067523,-28.803658,1.959884,-0.399599,-0.537761,-0.084658,0.400308,-0.013030,0.071455,-0.020659,-0.310881,-0.127701,-0.129863,-0.135229,0.017983,0.009073,0.025341,0.023730,0.018664,0.011300,0.032348,0.008007,0.006656,0.012331,0.018317,0.006971,0.023666,0.029102,0.006249,0.290167,0.032691,0.031707,0.289166,0.006558,0.054262,1.775418,0.737421,0.760329,0.550898,0.380619,0.323179,0.346382,0.288680,0.361980,0.319495,0.381152,0.325589,0.344995,0.023872,0.015002,0.031595,0.031929,0.021304,0.015057,0.037232,0.015244,0.011745,0.018706,0.019665,0.010419,0.010651,not_amlo
0.048689,0.021066,3.084151,0.118489,0.162975,0.287713,0.012628,0.070907,-25.567085,2.564396,-0.561564,-0.289037,0.031126,0.212868,0.077983,-0.081335,0.017655,-0.212669,-0.196687,-0.229204,-0.198978,0.016900,0.007568,0.032233,0.025931,0.015839,0.009881,0.047337,0.007899,0.017211,0.012530,0.020216,0.006391,0.027337,0.037717,0.020728,0.195086,0.044754,0.028756,0.333919,0.008429,0.069626,1.565366,0.575527,0.751146,0.428897,0.310836,0.354080,0.347134,0.303540,0.267423,0.272621,0.272646,0.296542,0.377583,0.021264,0.009667,0.029022,0.039176,0.016873,0.017555,0.043087,0.014283,0.029457,0.012470,0.021810,0.007076,0.011843,not_amlo
0.053235,0.006089,3.040834,0.118434,0.157246,0.388662,0.010068,0.083339,-26.268720,2.362910,-0.177628,-0.398925,-0.043838,0.301303,0.052522,0.154285,-0.027213,-0.045027,-0.071035,0.052708,-0.043018,0.012514,0.006190,0.023004,0.016117,0.026204,0.021864,0.043777,0.004681,0.007535,0.015398,0.021607,0.007285,0.022124,0.049275,0.006576,0.244899,0.048601,0.027351,0.469466,0.005907,0.097393,1.512939,0.609955,0.549458,0.502278,0.303486,0.285786,0.233292,0.286763,0.259427,0.246454,0.218758,0.236729,0.215281,0.014999,0.009642,0.019026,0.021404,0.029347,0.032808,0.028766,0.006269,0.010401,0.014360,0.017433,0.008460,0.009625,not_amlo
0.056515,0.009200,3.064874,0.122085,0.160961,0.329592,0.013274,0.083049,-26.395324,2.670731,-0.364115,-0.216900,-0.138244,0.288996,-0.005449,-0.093451,-0.045648,-0.028955,-0.033637,0.011702,0.002072,0.016732,0.003026,0.019231,0.012927,0.019604,0.020675,0.052140,0.005301,0.011178,0.018295,0.028433,0.007225,0.026236,0.058647,0.011976,0.215583,0.056062,0.027687,0.478108,0.008849,0.111448,1.516343,0.560830,0.713962,0.446877,0.251255,0.294826,0.254443,0.301958,0.277720,0.286233,0.252821,0.254203,0.263815,0.021149,0.004207,0.019844,0.020472,0.027559,0.032740,0.042973,0.010990,0.015223,0.020224,0.026893,0.009671,0.011751,not_amlo
0.048280,0.021640,3.067102,0.115224,0.151879,0.457231,0.011925,0.086561,-25.163591,2.141373,0.077585,-0.859304,0.015761,0.183775,0.124693,0.093709,-0.102446,-0.151387,-0.200871,-0.150646,-0.327527,0.029698,0.015277,0.030850,0.014506,0.011512,0.013647,0.039644,0.007631,0.006605,0.009213,0.015086,0.007804,0.024440,0.030894,0.021003,0.276951,0.033853,0.028666,0.362846,0.007706,0.072588,1.701463,0.716669,0.641312,0.680173,0.299565,0.350770,0.304478,0.315592,0.244383,0.280840,0.308051,0.320398,0.368651,0.032584,0.023646,0.028868,0.017674,0.013837,0.017986,0.038257,0.015661,0.007011,0.010502,0.017454,0.011050,0.010021,not_amlo
0.038739,0.016701,3.112124,0.104947,0.154684,0.239825,0.013558,0.055045,-26.302123,2.510808,-0.475254,-0.289264,0.006080,0.230246,0.101319,-0.028704,0.071798,-0.224907,-0.153973,-0.071565,-0.171763,0.022877,0.004006,0.029322,0.022159,0.019181,0.008919,0.059372,0.007543,0.006172,0.013226,0.022039,0.012745,0.028898,0.026162,0.019790,0.211111,0.034559,0.027630,0.314746,0.008464,0.057793,1.788433,0.732864,0.726686,0.380433,0.314518,0.309329,0.264402,0.288376,0.299894,0.286881,0.267131,0.286513,0.262405,0.029714,0.005770,0.027524,0.030900,0.023741,0.013556,0.056040,0.015220,0.008234,0.012245,0.019767,0.017522,0.013315,not_amlo
0.038149,0.016280,3.111247,0.108556,0.160650,0.239934,0.009020,0.047985,-25.989569,2.574186,-0.046398,-0.323520,-0.119530,0.244038,0.091970,0.059174,0.094788,-0.191768,-0.192058,-0.100252,-0.146122,0.023337,0.005888,0.041124,0.020929,0.019088,0.007029,0.066740,0.003287,0.004192,0.014494,0.031172,0.010929,0.029729,0.017242,0.017972,0.221899,0.025081,0.022603,0.221720,0.004975,0.044160,1.362181,0.502578,0.468093,0.451716,0.303293,0.262555,0.220371,0.242419,0.228596,0.241215,0.262805,0.228959,0.213080,0.024504,0.008825,0.031287,0.025674,0.017629,0.007759,0.052779,0.006471,0.004116,0.011854,0.025209,0.016407,0.011076,not_amlo
0.040953,0.033856,3.115334,0.111842,0.166369,0.238606,0.011864,0.056225,-24.383340,2.567704,-0.265170,-0.197946,0.001363,0.247290,0.039618,-0.181925,-0.073401,-0.297720,-0.276878,-0.329105,-0.365577,0.019413,0.009325,0.063344,0.047050,0.014242,0.004984,0.035078,0.009068,0.008614,0.009311,0.015557,0.005760,0.031927,0.033730,0.029983,0.265024,0.038723,0.027507,0.294467,0.006785,0.067336,1.393981,0.634666,0.536846,0.366950,0.230027,0.325421,0.257736,0.335150,0.231068,0.250932,0.329371,0.320375,0.274267,0.021853,0.017151,0.051491,0.054145,0.016200,0.004924,0.037921,0.015501,0.013248,0.011971,0.016213,0.008379,0.012950,not_amlo
0.037967,0.011101,3.117475,0.106182,0.156533,0.261576,0.010366,0.051987,-26.268800,2.443504,-0.281295,-0.454315,-0.023178,0.219923,0.115054,-0.018165,0.070677,-0.194329,-0.186034,-0.269144,-0.267743,0.037754,0.008160,0.036363,0.017273,0.009934,0.008394,0.041301,0.003929,0.012410,0.010275,0.022992,0.014488,0.028267,0.018479,0.012067,0.237558,0.028200,0.032093,0.218658,0.006361,0.038601,1.854821,0.728709,0.682932,0.566995,0.352684,0.337208,0.272669,0.315068,0.231674,0.227624,0.204244,0.255321,0.263141,0.041051,0.013204,0.031556,0.017247,0.009124,0.011356,0.042540,0.005614,0.023976,0.011189,0.024249,0.021525,0.011929,not_amlo
0.038181,0.000779,3.109842,0.105045,0.154222,0.239940,0.012744,0.053466,-30.056595,2.329146,-0.167082,-0.407906,-0.096743,0.304491,0.092113,0.088831,0.093689,-0.169844,-0.217116,-0.202151,-0.354714,0.030065,0.015034,0.033234,0.020981,0.012205,0.007535,0.046617,0.008562,0.006560,0.012234,0.025834,0.009497,0.027724,0.027201,0.000883,0.226263,0.030656,0.026044,0.265770,0.008020,0.056515,1.902261,0.865551,0.459077,0.525068,0.274388,0.341138,0.257622,0.273034,0.250221,0.223575,0.269148,0.284579,0.292093,0.038496,0.023821,0.027381,0.027850,0.011711,0.009200,0.044933,0.018614,0.011919,0.015773,0.025388,0.012838,0.011631,not_amlo
0.035839,0.012518,3.123220,0.103125,0.156831,0.203706,0.015092,0.046189,-26.357724,2.628361,-0.223903,-0.374567,-0.072242,0.288932,0.047089,0.011748,-0.032372,-0.269293,-0.234992,-0.235859,-0.131961,0.023162,0.005435,0.036796,0.030280,0.019168,0.009938,0.052913,0.006953,0.004603,0.014856,0.023235,0.007047,0.030659,0.021402,0.017947,0.182515,0.026190,0.028344,0.234783,0.010458,0.045213,1.677886,0.678541,0.571250,0.547834,0.307132,0.314813,0.257129,0.252671,0.298077,0.289876,0.277053,0.304744,0.287863,0.031391,0.008632,0.031237,0.038780,0.024942,0.013217,0.049743,0.018936,0.008881,0.020571,0.024860,0.008795,0.012378,not_amlo
0.051311,0.018309,3.115474,0.114186,0.151763,0.329947,0.012556,0.080844,-25.220752,2.055681,-0.525814,-0.300864,0.071512,0.258970,-0.026809,-0.046491,0.248486,-0.200207,-0.203169,-0.197283,-0.288867,0.027911,0.012795,0.028101,0.015363,0.008826,0.005465,0.029609,0.004013,0.006416,0.011580,0.025620,0.013366,0.023344,0.039966,0.020585,0.200051,0.043081,0.031413,0.334359,0.007376,0.077943,1.503568,0.665818,0.613950,0.597047,0.337026,0.321187,0.265038,0.265103,0.245653,0.246247,0.265429,0.296629,0.240043,0.036795,0.019241,0.026522,0.022508,0.009242,0.007660,0.032199,0.007586,0.008658,0.011701,0.028496,0.018412,0.011136,not_amlo
0.036960,0.031365,3.088233,0.105026,0.150921,0.280251,0.013483,0.055327,-24.647156,2.044769,-0.327904,-0.584015,0.109833,0.439307,0.132724,-0.160011,0.015648,-0.156452,-0.019667,-0.302138,-0.472228,0.027433,0.011101,0.030205,0.012825,0.011604,0.008762,0.047972,0.016255,0.016258,0.010910,0.016866,0.009713,0.028403,0.018138,0.026890,0.263986,0.023509,0.028472,0.224432,0.009712,0.040998,1.658080,0.714969,0.608778,0.546461,0.262578,0.340760,0.312014,0.309742,0.262204,0.208260,0.293051,0.305783,0.274776,0.033778,0.019943,0.035324,0.021296,0.014707,0.011978,0.043804,0.026937,0.033246,0.012788,0.018312,0.013939,0.012071,not_amlo
0.047210,0.016853,3.098489,0.112373,0.153872,0.298477,0.015920,0.072985,-25.319941,1.404987,-0.949134,-0.418363,-0.022064,-0.087626,-0.371184,-0.262274,-0.013927,-0.106860,0.039142,0.019852,-0.078092,0.017270,0.006968,0.018499,0.010397,0.012057,0.017196,0.023194,0.010398,0.015470,0.011534,0.012476,0.011927,0.024367,0.031439,0.017270,0.269385,0.034484,0.030249,0.292470,0.008006,0.055663,1.333731,0.686360,0.676782,0.611346,0.394793,0.371110,0.422092,0.357587,0.474454,0.452458,0.457071,0.393592,0.384682,0.029203,0.010464,0.033441,0.019659,0.020708,0.028299,0.038168,0.018846,0.024423,0.017946,0.016414,0.019535,0.014855,not_amlo
0.043067,0.013184,2.984140,0.109626,0.148364,0.324860,0.014631,0.070336,-25.883430,2.151957,-0.370615,-0.703854,-0.054601,0.309401,0.028391,-0.108356,-0.180052,-0.227722,-0.120504,-0.171025,-0.046405,0.010954,0.007356,0.024757,0.024889,0.022925,0.017316,0.031049,0.011744,0.014021,0.012446,0.013126,0.006810,0.025379,0.027526,0.016034,0.334820,0.035730,0.032529,0.316359,0.008045,0.063051,1.832105,0.855818,0.768561,0.544368,0.353000,0.425373,0.367512,0.362263,0.312149,0.340694,0.371604,0.320962,0.330415,0.015569,0.011835,0.029299,0.031353,0.032645,0.026018,0.033314,0.021258,0.023451,0.014349,0.016829,0.014345,0.011381,not_amlo
0.052309,0.017305,3.006947,0.115214,0.154869,0.327607,0.014391,0.075544,-25.265169,2.336441,-0.403453,-0.539406,-0.028814,0.311109,-0.076855,-0.027062,-0.077961,0.053470,-0.001338,-0.139187,-0.166782,0.017156,0.005624,0.019183,0.011558,0.014798,0.012019,0.034474,0.005684,0.010423,0.022768,0.028092,0.012419,0.023279,0.048884,0.017871,0.323226,0.050948,0.032777,0.424505,0.008145,0.093455,1.685821,0.651280,0.754275,0.543620,0.304225,0.346750,0.321581,0.348613,0.323374,0.278413,0.327803,0.313977,0.324265,0.023661,0.009499,0.022157,0.018175,0.019502,0.016970,0.039622,0.008274,0.016601,0.029504,0.030175,0.016699,0.010503,not_amlo
0.037627,0.013522,3.098948,0.100366,0.151620,0.192938,0.012532,0.048757,-25.740432,2.205557,-0.570043,-0.123295,0.100047,0.180598,-0.121085,-0.095940,0.204800,0.083835,-0.004410,-0.187950,-0.211985,0.017291,0.004439,0.017293,0.007741,0.012834,0.009926,0.047732,0.006200,0.008343,0.019923,0.030056,0.015040,0.023050,0.013594,0.017848,0.261910,0.020216,0.028991,0.172465,0.005590,0.025870,1.313269,0.669252,0.573500,0.539917,0.315854,0.360570,0.289394,0.297800,0.351049,0.300834,0.285036,0.330408,0.281318,0.017420,0.007302,0.017508,0.008745,0.015098,0.012138,0.039814,0.012103,0.011174,0.022150,0.028805,0.021475,0.011319,not_amlo
0.046715,0.025762,3.055572,0.117118,0.157956,0.322951,0.012918,0.070136,-25.077753,1.978030,-0.319447,-0.491758,0.010091,0.219548,0.052345,-0.013560,0.190173,-0.345891,-0.117361,-0.192553,0.009543,0.021813,0.008720,0.026741,0.024910,0.020918,0.009729,0.035971,0.005528,0.003872,0.011297,0.017269,0.007812,0.025515,0.029635,0.027575,0.283726,0.036404,0.035072,0.254566,0.008020,0.063814,1.751874,0.922018,0.689006,0.568948,0.310630,0.338310,0.284523,0.343827,0.334259,0.308632,0.306184,0.357197,0.346529,0.032356,0.019149,0.024538,0.031347,0.023728,0.014625,0.043672,0.012128,0.005340,0.012542,0.019876,0.012478,0.012037,not_amlo
